identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_bhg_swadesh-1	bhg	long	koae	koae	
rosettaproject_bhg_swadesh-1	bhg	long	libori	libori	
rosettaproject_bhg_swadesh-1	bhg	long	ribori	ribori	
rosettaproject_bhg_swadesh-1	bhg	louse	jing	jing	
rosettaproject_bhg_swadesh-1	bhg	louse	nyoma	nyoma	
rosettaproject_bhg_swadesh-1	bhg	louse	nyonga	nyonga	
rosettaproject_bhg_swadesh-1	bhg	louse	toipa	toipa	
rosettaproject_bhg_swadesh-1	bhg	louse	ǯi	d͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	louse	ǯi toma	d͡ʒi toma	
rosettaproject_bhg_swadesh-1	bhg	louse	ǯiŋ	d͡ʒiŋ	
rosettaproject_bhg_swadesh-1	bhg	man	embo	embo	
rosettaproject_bhg_swadesh-1	bhg	man	jianda	jianda	
rosettaproject_bhg_swadesh-1	bhg	man	mai	mai	
rosettaproject_bhg_swadesh-1	bhg	man	ǯianda	d͡ʒianda	
rosettaproject_bhg_swadesh-1	bhg	many	enuma	enuma	
rosettaproject_bhg_swadesh-1	bhg	many	ǯiwadawai	d͡ʒiwadawai	
rosettaproject_bhg_swadesh-1	bhg	many	ǯiwae	d͡ʒiwae	
rosettaproject_bhg_swadesh-1	bhg	meat	pisi	pisi	
rosettaproject_bhg_swadesh-1	bhg	meat	wo	wo	
rosettaproject_bhg_swadesh-1	bhg	moon	hariga	hariga	
rosettaproject_bhg_swadesh-1	bhg	moon	kaliga	kaliga	
rosettaproject_bhg_swadesh-1	bhg	moon	kariga	kariga	
rosettaproject_bhg_swadesh-1	bhg	moon	kariga aroro	kariga aroro	
rosettaproject_bhg_swadesh-1	bhg	moon	kariga opito	kariga opito	
rosettaproject_bhg_swadesh-1	bhg	morning	sipo	sipo	
rosettaproject_bhg_swadesh-1	bhg	morning	sipo atari	sipo atari	
rosettaproject_bhg_swadesh-1	bhg	morning	čipo	t͡ʃipo	
rosettaproject_bhg_swadesh-1	bhg	mosquito	denda	denda	
rosettaproject_bhg_swadesh-1	bhg	mother	ai	ai	
rosettaproject_bhg_swadesh-1	bhg	mother	aiya	aiya	
rosettaproject_bhg_swadesh-1	bhg	mountain	peji	peji	
rosettaproject_bhg_swadesh-1	bhg	mountain	peǯi	ped͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	mountain	ǯiri	d͡ʒiri	
rosettaproject_bhg_swadesh-1	bhg	mouth	be	be	
rosettaproject_bhg_swadesh-1	bhg	mouth	pe	pe	
rosettaproject_bhg_swadesh-1	bhg	name	aviri	aviri	
rosettaproject_bhg_swadesh-1	bhg	name	dadu	dadu	
rosettaproject_bhg_swadesh-1	bhg	name	dao	dao	
rosettaproject_bhg_swadesh-1	bhg	name	dawo	dawo	
rosettaproject_bhg_swadesh-1	bhg	name	nombo	nombo	
rosettaproject_bhg_swadesh-1	bhg	nape	tumo tutu	tumo tutu	
rosettaproject_bhg_swadesh-1	bhg	narrow	atoae	atoae	
rosettaproject_bhg_swadesh-1	bhg	navel	ovivi	ovivi	
rosettaproject_bhg_swadesh-1	bhg	near	aikae	aikae	
rosettaproject_bhg_swadesh-1	bhg	near	aikai	aikai	
rosettaproject_bhg_swadesh-1	bhg	neck	dubo	dubo	
rosettaproject_bhg_swadesh-1	bhg	neck	tumo	tumo	
rosettaproject_bhg_swadesh-1	bhg	neck	tumotutu	tumotutu	
rosettaproject_bhg_swadesh-1	bhg	new	teka	teka	
rosettaproject_bhg_swadesh-1	bhg	night	muña	muɲa	
rosettaproject_bhg_swadesh-1	bhg	night	muɲa	muɲa	
rosettaproject_bhg_swadesh-1	bhg	night	tumba	tumba	
rosettaproject_bhg_swadesh-1	bhg	night	turo	turo	
rosettaproject_bhg_swadesh-1	bhg	night	turo ǯirari	turo d͡ʒirari	
rosettaproject_bhg_swadesh-1	bhg	nose	mende	mende	
rosettaproject_bhg_swadesh-1	bhg	nose	mendo to	mendo to	
rosettaproject_bhg_swadesh-1	bhg	nose	mendo(-to)	mendo(-to)	
rosettaproject_bhg_swadesh-1	bhg	not	ae	ae	
rosettaproject_bhg_swadesh-1	bhg	old	ari owo	ari owo	
rosettaproject_bhg_swadesh-1	bhg	old	begogo	begogo	
rosettaproject_bhg_swadesh-1	bhg	old	embo owo	embo owo	
rosettaproject_bhg_swadesh-1	bhg	old	kaua ari	kaua ari	
rosettaproject_bhg_swadesh-1	bhg	old	matu	matu	
rosettaproject_bhg_swadesh-1	bhg	one	da	da	
rosettaproject_bhg_swadesh-1	bhg	one	dakaki	dakaki	
rosettaproject_bhg_swadesh-1	bhg	one	gisini	gisini	
rosettaproject_bhg_swadesh-1	bhg	other	eve	eve	
rosettaproject_bhg_swadesh-1	bhg	other	nei	nei	
rosettaproject_bhg_swadesh-1	bhg	person	embo	embo	
rosettaproject_bhg_swadesh-1	bhg	play	tetenya ari	tetenya ari	
rosettaproject_bhg_swadesh-1	bhg	pull	ǯi	d͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	push	atugari	atugari	
rosettaproject_bhg_swadesh-1	bhg	push	mitari	mitari	
rosettaproject_bhg_swadesh-1	bhg	push	sindari	sindari	
rosettaproject_bhg_swadesh-1	bhg	push	ǯiyari	d͡ʒiyari	
rosettaproject_bhg_swadesh-1	bhg	rain	ba	ba	
rosettaproject_bhg_swadesh-1	bhg	rain	ga	ga	
rosettaproject_bhg_swadesh-1	bhg	rain	wa	wa	
rosettaproject_bhg_swadesh-1	bhg	rat	bundua	bundua	
rosettaproject_bhg_swadesh-1	bhg	rat	gatara	gatara	
rosettaproject_bhg_swadesh-1	bhg	rat	kandoro	kandoro	
rosettaproject_bhg_swadesh-1	bhg	rat	tona	tona	
rosettaproject_bhg_swadesh-1	bhg	red	manema	manema	
rosettaproject_bhg_swadesh-1	bhg	red	tari	tari	
rosettaproject_bhg_swadesh-1	bhg	right	be	be	
rosettaproject_bhg_swadesh-1	bhg	ripe	tari	tari	
rosettaproject_bhg_swadesh-1	bhg	ripe	čari	t͡ʃari	
rosettaproject_bhg_swadesh-1	bhg	river	kumusi	kumusi	
rosettaproject_bhg_swadesh-1	bhg	river	uriri	uriri	
rosettaproject_bhg_swadesh-1	bhg	river	utou	utou	
rosettaproject_bhg_swadesh-1	bhg	road	begata	begata	
rosettaproject_bhg_swadesh-1	bhg	road	deitamo	deitamo	
rosettaproject_bhg_swadesh-1	bhg	road	ebata	ebata	
rosettaproject_bhg_swadesh-1	bhg	root	(d)zi susu	(d)zi susu	
rosettaproject_bhg_swadesh-1	bhg	root	(ni-)tai	(ni-)tai	
rosettaproject_bhg_swadesh-1	bhg	root	nitai	nitai	
rosettaproject_bhg_swadesh-1	bhg	root	tai	tai	
rosettaproject_bhg_swadesh-1	bhg	root	zi susu	zi susu	
rosettaproject_bhg_swadesh-1	bhg	rope	asi	asi	
rosettaproject_bhg_swadesh-1	bhg	rope	ači	at͡ʃi	
rosettaproject_bhg_swadesh-1	bhg	rope	bupuri	bupuri	
rosettaproject_bhg_swadesh-1	bhg	rope	buri	buri	
rosettaproject_bhg_swadesh-1	bhg	rope	goga	goga	
rosettaproject_bhg_swadesh-1	bhg	rotten	betari	betari	
rosettaproject_bhg_swadesh-1	bhg	rotten	buto	buto	
rosettaproject_bhg_swadesh-1	bhg	rotten	mumunia	mumunia	
rosettaproject_bhg_swadesh-1	bhg	rub	datari	datari	
rosettaproject_bhg_swadesh-1	bhg	rub	gaigari	gaigari	
rosettaproject_bhg_swadesh-1	bhg	rub	gaimbari	gaimbari	
rosettaproject_bhg_swadesh-1	bhg	salt	kato	kato	
rosettaproject_bhg_swadesh-1	bhg	salt	kačo	kat͡ʃo	
rosettaproject_bhg_swadesh-1	bhg	sand	den	den	
rosettaproject_bhg_swadesh-1	bhg	sand	koita	koita	
rosettaproject_bhg_swadesh-1	bhg	sand	kora	kora	
rosettaproject_bhg_swadesh-1	bhg	say	ge-tari	ge-tari	
rosettaproject_bhg_swadesh-1	bhg	say	t-ari	t-ari	
rosettaproject_bhg_swadesh-1	bhg	say	tari	tari	
rosettaproject_bhg_swadesh-1	bhg	scratch	adari	adari	
rosettaproject_bhg_swadesh-1	bhg	scratch	batari	batari	
rosettaproject_bhg_swadesh-1	bhg	scratch	mamboro ari	mamboro ari	
rosettaproject_bhg_swadesh-1	bhg	sea	evada	evada	
rosettaproject_bhg_swadesh-1	bhg	sea	ewa	ewa	
rosettaproject_bhg_swadesh-1	bhg	sea	iawata	iawata	
rosettaproject_bhg_swadesh-1	bhg	sea	sina	sina	
rosettaproject_bhg_swadesh-1	bhg	sea	čina	t͡ʃina	
rosettaproject_bhg_swadesh-1	bhg	see	gari	gari	
rosettaproject_bhg_swadesh-1	bhg	see	gena	gena	
rosettaproject_bhg_swadesh-1	bhg	see	ǯisini ari	d͡ʒisini ari	
rosettaproject_bhg_swadesh-1	bhg	seed	ve	ve	
rosettaproject_bhg_swadesh-1	bhg	sew	arari	arari	
rosettaproject_bhg_swadesh-1	bhg	sew	gembari	gembari	
rosettaproject_bhg_swadesh-1	bhg	sew	korikori	korikori	
rosettaproject_bhg_swadesh-1	bhg	sew	kuoro ǯiari	kuoro d͡ʒiari	
rosettaproject_bhg_swadesh-1	bhg	sew	pirari	pirari	
rosettaproject_bhg_swadesh-1	bhg	sew	tendari	tendari	
rosettaproject_bhg_swadesh-1	bhg	sharp	ǯi	d͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	sharp	ǯi ǯiwae	d͡ʒi d͡ʒiwae	
rosettaproject_bhg_swadesh-1	bhg	short	tufo	tufo	
rosettaproject_bhg_swadesh-1	bhg	short	tupo	tupo	
rosettaproject_bhg_swadesh-1	bhg	shoulder	apapa	apapa	
rosettaproject_bhg_swadesh-1	bhg	shoulder	apapa koira	apapa koira	
rosettaproject_bhg_swadesh-1	bhg	shoulder	gapo	gapo	
rosettaproject_bhg_swadesh-1	bhg	sing	ia tari	ia tari	
rosettaproject_bhg_swadesh-1	bhg	sing	čira	t͡ʃira	
rosettaproject_bhg_swadesh-1	bhg	sister	lu	lu	
rosettaproject_bhg_swadesh-1	bhg	sister	ru	ru	
rosettaproject_bhg_swadesh-1	bhg	sit	anubari	anubari	
rosettaproject_bhg_swadesh-1	bhg	sit	anumbari	anumbari	
rosettaproject_bhg_swadesh-1	bhg	skin	ain(g)to	ain(g)to	
rosettaproject_bhg_swadesh-1	bhg	skin	ainto	ainto	
rosettaproject_bhg_swadesh-1	bhg	skin	ainto simbari	ainto simbari	
rosettaproject_bhg_swadesh-1	bhg	skin	anito	anito	
rosettaproject_bhg_swadesh-1	bhg	skin	larago	larago	
rosettaproject_bhg_swadesh-1	bhg	skin	tama	tama	
rosettaproject_bhg_swadesh-1	bhg	skin	tamo	tamo	
rosettaproject_bhg_swadesh-1	bhg	sky	utu	utu	
rosettaproject_bhg_swadesh-1	bhg	sleep	jitao-awari	jitao-awari	
rosettaproject_bhg_swadesh-1	bhg	sleep	ǯitao awari	d͡ʒitao awari	
rosettaproject_bhg_swadesh-1	bhg	small	babainggae	babainggae	
rosettaproject_bhg_swadesh-1	bhg	small	isapa	isapa	
rosettaproject_bhg_swadesh-1	bhg	small	siaka	siaka	
rosettaproject_bhg_swadesh-1	bhg	small	čiyaka	t͡ʃiyaka	
rosettaproject_bhg_swadesh-1	bhg	smell	mata	mata	
rosettaproject_bhg_swadesh-1	bhg	smell	muneŋari	muneŋari	
rosettaproject_bhg_swadesh-1	bhg	smell	munu	munu	
rosettaproject_bhg_swadesh-1	bhg	smoke	ikotu	ikotu	
rosettaproject_bhg_swadesh-1	bhg	smoke	imbosi	imbosi	
rosettaproject_bhg_swadesh-1	bhg	smoke	imboči	imbot͡ʃi	
rosettaproject_bhg_swadesh-1	bhg	smoke	inga	inga	
rosettaproject_bhg_swadesh-1	bhg	smoke	ipoi	ipoi	
rosettaproject_bhg_swadesh-1	bhg	smooth	kokota	kokota	
rosettaproject_bhg_swadesh-1	bhg	snake	jimango	jimango	
rosettaproject_bhg_swadesh-1	bhg	snake	jimbago	jimbago	
rosettaproject_bhg_swadesh-1	bhg	snake	žimaŋo	ʒimaŋo	
rosettaproject_bhg_swadesh-1	bhg	snake	ǯimbago	d͡ʒimbago	
rosettaproject_bhg_swadesh-1	bhg	son	mai	mai	
rosettaproject_bhg_swadesh-1	bhg	sour	buto	buto	
rosettaproject_bhg_swadesh-1	bhg	sour	jingani	jingani	
rosettaproject_bhg_swadesh-1	bhg	sour	ǯingani	d͡ʒingani	
rosettaproject_bhg_swadesh-1	bhg	spit	arebo	arebo	
rosettaproject_bhg_swadesh-1	bhg	spit	kosiwa	kosiwa	
rosettaproject_bhg_swadesh-1	bhg	split	dari augari	dari augari	
rosettaproject_bhg_swadesh-1	bhg	split	darigari	darigari	
rosettaproject_bhg_swadesh-1	bhg	split	peyari	peyari	
rosettaproject_bhg_swadesh-1	bhg	squeeze	papari	papari	
rosettaproject_bhg_swadesh-1	bhg	squeeze	tapotapo	tapotapo	
rosettaproject_bhg_swadesh-1	bhg	squeeze	tapotapo ari	tapotapo ari	
rosettaproject_bhg_swadesh-1	bhg	squeeze	tendari	tendari	
rosettaproject_bhg_swadesh-1	bhg	stand	erari	erari	
rosettaproject_bhg_swadesh-1	bhg	stand	petari	petari	
rosettaproject_bhg_swadesh-1	bhg	star	dabori	dabori	
rosettaproject_bhg_swadesh-1	bhg	star	damana	damana	
rosettaproject_bhg_swadesh-1	bhg	star	dumaiŋ	dumaiŋ	
rosettaproject_bhg_swadesh-1	bhg	star	tapori	tapori	
rosettaproject_bhg_swadesh-1	bhg	stick	ukuta	ukuta	
rosettaproject_bhg_swadesh-1	bhg	stone	atara	atara	
rosettaproject_bhg_swadesh-1	bhg	stone	bangga	bangga	
rosettaproject_bhg_swadesh-1	bhg	stone	baŋa	baŋa	
rosettaproject_bhg_swadesh-1	bhg	stone	baŋga	baŋga	
rosettaproject_bhg_swadesh-1	bhg	stone	ganuma	ganuma	
rosettaproject_bhg_swadesh-1	bhg	stone	ponoro	ponoro	
rosettaproject_bhg_swadesh-1	bhg	straight	kokopi	kokopi	
rosettaproject_bhg_swadesh-1	bhg	suck	ami gaiari	ami gaiari	
rosettaproject_bhg_swadesh-1	bhg	suck	ami indari	ami indari	
rosettaproject_bhg_swadesh-1	bhg	suck	ami piari	ami piari	
rosettaproject_bhg_swadesh-1	bhg	suck	dopu ari	dopu ari	
rosettaproject_bhg_swadesh-1	bhg	suck	dopudopu ari	dopudopu ari	
rosettaproject_bhg_swadesh-1	bhg	sun	i(d)zi	i(d)zi	
rosettaproject_bhg_swadesh-1	bhg	sun	iji	iji	
rosettaproject_bhg_swadesh-1	bhg	sun	izi	izi	
rosettaproject_bhg_swadesh-1	bhg	sun	iǯi	id͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	sun	tani	tani	
rosettaproject_bhg_swadesh-1	bhg	sweet	be-damodamo	be-damodamo	
rosettaproject_bhg_swadesh-1	bhg	sweet	pika gama	pika gama	
rosettaproject_bhg_swadesh-1	bhg	swell	dongari	dongari	
rosettaproject_bhg_swadesh-1	bhg	swim	dawari	dawari	
rosettaproject_bhg_swadesh-1	bhg	swim	uŋ dawari	uŋ dawari	
rosettaproject_bhg_swadesh-1	bhg	tail	agu	agu	
rosettaproject_bhg_swadesh-1	bhg	tail	ma dawari	ma dawari	
rosettaproject_bhg_swadesh-1	bhg	tail	ǯimbi	d͡ʒimbi	
rosettaproject_bhg_swadesh-1	bhg	tail	ǯimi	d͡ʒimi	
rosettaproject_bhg_swadesh-1	bhg	take	beono	beono	
rosettaproject_bhg_swadesh-1	bhg	take	beono ari	beono ari	
rosettaproject_bhg_swadesh-1	bhg	take	bundari	bundari	
rosettaproject_bhg_swadesh-1	bhg	take	kumbari	kumbari	
rosettaproject_bhg_swadesh-1	bhg	that	eyava	eyava	
rosettaproject_bhg_swadesh-1	bhg	that	owa	owa	
rosettaproject_bhg_swadesh-1	bhg	that	owamane	owamane	
rosettaproject_bhg_swadesh-1	bhg	there	ainda	ainda	
rosettaproject_bhg_swadesh-1	bhg	there	ounda	ounda	
rosettaproject_bhg_swadesh-1	bhg	they	awa-mane	awa-mane	
rosettaproject_bhg_swadesh-1	bhg	they	awamane	awamane	
rosettaproject_bhg_swadesh-1	bhg	they	emboainda	emboainda	
rosettaproject_bhg_swadesh-1	bhg	they	owawa	owawa	
rosettaproject_bhg_swadesh-1	bhg	they	u-nggo	u-nggo	
rosettaproject_bhg_swadesh-1	bhg	they two	ima adade	ima adade	
rosettaproject_bhg_swadesh-1	bhg	they two	owa tote	owa tote	
rosettaproject_bhg_swadesh-1	bhg	thick	puruta	puruta	
rosettaproject_bhg_swadesh-1	bhg	thigh	tope	tope	
rosettaproject_bhg_swadesh-1	bhg	thigh	udu	udu	
rosettaproject_bhg_swadesh-1	bhg	thin	garoroari	garoroari	
rosettaproject_bhg_swadesh-1	bhg	thin	jijinu	jijinu	
rosettaproject_bhg_swadesh-1	bhg	thin	virarae	virarae	
rosettaproject_bhg_swadesh-1	bhg	thin	čičinu	t͡ʃit͡ʃinu	
rosettaproject_bhg_swadesh-1	bhg	think	katemb-	katemb-	
rosettaproject_bhg_swadesh-1	bhg	think	kotebari	kotebari	
rosettaproject_bhg_swadesh-1	bhg	this	eiwa	eiwa	
rosettaproject_bhg_swadesh-1	bhg	this	eiwamane	eiwamane	
rosettaproject_bhg_swadesh-1	bhg	thorn	bebe	bebe	
rosettaproject_bhg_swadesh-1	bhg	thou	i-to	i-to	
rosettaproject_bhg_swadesh-1	bhg	thou	imo	imo	
rosettaproject_bhg_swadesh-1	bhg	thou	imomane	imomane	
rosettaproject_bhg_swadesh-1	bhg	thou	ito	ito	
rosettaproject_bhg_swadesh-1	bhg	thou	itomane	itomane	
rosettaproject_bhg_swadesh-1	bhg	thou	mo	mo	
rosettaproject_bhg_swadesh-1	bhg	thou	umo	umo	
rosettaproject_bhg_swadesh-1	bhg	three	tamonde	tamonde	
rosettaproject_bhg_swadesh-1	bhg	three	tamunde	tamunde	
rosettaproject_bhg_swadesh-1	bhg	three	tote da gagane	tote da gagane	
rosettaproject_bhg_swadesh-1	bhg	throat	duba	duba	
rosettaproject_bhg_swadesh-1	bhg	throat	dubo	dubo	
rosettaproject_bhg_swadesh-1	bhg	throat	dubo boru	dubo boru	
rosettaproject_bhg_swadesh-1	bhg	throw	akiri ari	akiri ari	
rosettaproject_bhg_swadesh-1	bhg	throw	augana	augana	
rosettaproject_bhg_swadesh-1	bhg	thunder	duberi	duberi	
rosettaproject_bhg_swadesh-1	bhg	thunder	dunana	dunana	
rosettaproject_bhg_swadesh-1	bhg	thunder	gururu	gururu	
rosettaproject_bhg_swadesh-1	bhg	thunder	tarara	tarara	
rosettaproject_bhg_swadesh-1	bhg	tie	kanǯigari	kand͡ʒigari	
rosettaproject_bhg_swadesh-1	bhg	tie	udari	udari	
rosettaproject_bhg_swadesh-1	bhg	today	boroko	boroko	
rosettaproject_bhg_swadesh-1	bhg	tomorrow	amema	amema	
rosettaproject_bhg_swadesh-1	bhg	tomorrow	turode	turode	
rosettaproject_bhg_swadesh-1	bhg	tongue	iveve	iveve	
rosettaproject_bhg_swadesh-1	bhg	tongue	ivivi	ivivi	
rosettaproject_bhg_swadesh-1	bhg	tongue	iwawa	iwawa	
rosettaproject_bhg_swadesh-1	bhg	tongue	iɣiɣi	iɣiɣi	
rosettaproject_bhg_swadesh-1	bhg	tooth	bono	bono	
rosettaproject_bhg_swadesh-1	bhg	tooth	di	di	
rosettaproject_bhg_swadesh-1	bhg	tooth	ji	ji	
rosettaproject_bhg_swadesh-1	bhg	tooth	kore	kore	
rosettaproject_bhg_swadesh-1	bhg	tooth	ti	ti	
rosettaproject_bhg_swadesh-1	bhg	tooth	ǯi	d͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	tooth	ǯi eno	d͡ʒi eno	
rosettaproject_bhg_swadesh-1	bhg	tooth	ǯi gugu	d͡ʒi gugu	
rosettaproject_bhg_swadesh-1	bhg	tooth	ǯi kore	d͡ʒi kore	
rosettaproject_bhg_swadesh-1	bhg	tree	(d)ziuhu	(d)ziuhu	
rosettaproject_bhg_swadesh-1	bhg	tree	ituka	ituka	
rosettaproject_bhg_swadesh-1	bhg	tree	maibe	maibe	
rosettaproject_bhg_swadesh-1	bhg	tree	ni	ni	
rosettaproject_bhg_swadesh-1	bhg	tree	tutu	tutu	
rosettaproject_bhg_swadesh-1	bhg	tree	ziuhu	ziuhu	
rosettaproject_bhg_swadesh-1	bhg	turn	engenembari	engenembari	
rosettaproject_bhg_swadesh-1	bhg	two	da da gagane	da da gagane	
rosettaproject_bhg_swadesh-1	bhg	two	tote	tote	
rosettaproject_bhg_swadesh-1	bhg	unripe	gainya	gainya	
rosettaproject_bhg_swadesh-1	bhg	unripe	ganya	ganya	
rosettaproject_bhg_swadesh-1	bhg	vagina	a	a	
rosettaproject_bhg_swadesh-1	bhg	vagina	pisi	pisi	
rosettaproject_bhg_swadesh-1	bhg	vomit	bero turafi	bero turafi	
rosettaproject_bhg_swadesh-1	bhg	vomit	beroturari	beroturari	
rosettaproject_bhg_swadesh-1	bhg	walk	bamb-ari	bamb-ari	
rosettaproject_bhg_swadesh-1	bhg	walk	bambari	bambari	
rosettaproject_bhg_swadesh-1	bhg	walk	embari	embari	
rosettaproject_bhg_swadesh-1	bhg	walk	emboda	emboda	
rosettaproject_bhg_swadesh-1	bhg	walk	tumari	tumari	
rosettaproject_bhg_swadesh-1	bhg	walk	tumbari	tumbari	
rosettaproject_bhg_swadesh-1	bhg	wallaby	dambura	dambura	
rosettaproject_bhg_swadesh-1	bhg	wallaby	dauru	dauru	
rosettaproject_bhg_swadesh-1	bhg	warm	vevera	vevera	
rosettaproject_bhg_swadesh-1	bhg	wash	teiari	teiari	
rosettaproject_bhg_swadesh-1	bhg	wash	teyari	teyari	
rosettaproject_bhg_swadesh-1	bhg	wash	uŋ gutari	uŋ gutari	
rosettaproject_bhg_swadesh-1	bhg	water	boboku	boboku	
rosettaproject_bhg_swadesh-1	bhg	water	kumuči	kumut͡ʃi	
rosettaproject_bhg_swadesh-1	bhg	water	mambari	mambari	
rosettaproject_bhg_swadesh-1	bhg	water	ou	ou	
rosettaproject_bhg_swadesh-1	bhg	water	ou ~ u͂	ou ~ u͂	
rosettaproject_bhg_swadesh-1	bhg	water	u	u	
rosettaproject_bhg_swadesh-1	bhg	water	umo	umo	
rosettaproject_bhg_swadesh-1	bhg	water	ung	ung	
rosettaproject_bhg_swadesh-1	bhg	water	unh	unh	
rosettaproject_bhg_swadesh-1	bhg	water	uŋ	uŋ	
rosettaproject_bhg_swadesh-1	bhg	water	u͂	u͂	
rosettaproject_bhg_swadesh-1	bhg	we	iŋe	iŋe	
rosettaproject_bhg_swadesh-1	bhg	we	kaena(-to)	kaena(-to)	
rosettaproject_bhg_swadesh-1	bhg	we	kaenato	kaenato	
rosettaproject_bhg_swadesh-1	bhg	we	nakare	nakare	
rosettaproject_bhg_swadesh-1	bhg	we	nako	nako	
rosettaproject_bhg_swadesh-1	bhg	we (excl.)	nakare	nakare	
rosettaproject_bhg_swadesh-1	bhg	we (excl.)	natokare	natokare	
rosettaproject_bhg_swadesh-1	bhg	we (incl.)	kaena	kaena	
rosettaproject_bhg_swadesh-1	bhg	we (incl.)	kaenato	kaenato	
rosettaproject_bhg_swadesh-1	bhg	we two	nadade	nadade	
rosettaproject_bhg_swadesh-1	bhg	we two (excl.)	nagena tote	nagena tote	
rosettaproject_bhg_swadesh-1	bhg	we two (excl.)	nagenato	nagenato	
rosettaproject_bhg_swadesh-1	bhg	we two (incl.)	inge	inge	
rosettaproject_bhg_swadesh-1	bhg	we two (incl.)	ingena tote	ingena tote	
rosettaproject_bhg_swadesh-1	bhg	we two (incl.)	ingenato	ingenato	
rosettaproject_bhg_swadesh-1	bhg	we two (incl.)	nadade	nadade	
rosettaproject_bhg_swadesh-1	bhg	weep	ji	ji	
rosettaproject_bhg_swadesh-1	bhg	weep	ji-tari	ji-tari	
rosettaproject_bhg_swadesh-1	bhg	weep	ǯi	d͡ʒi	
rosettaproject_bhg_swadesh-1	bhg	weep	ǯiǯiu	d͡ʒid͡ʒiu	
rosettaproject_bhg_swadesh-1	bhg	wet	betari	betari	
rosettaproject_bhg_swadesh-1	bhg	wet	nukari	nukari	
rosettaproject_bhg_swadesh-1	bhg	wet	sikoko	sikoko	
rosettaproject_bhg_swadesh-1	bhg	what	aßeri	aßeri	ß
rosettaproject_bhg_swadesh-1	bhg	what	indawa	indawa	
rosettaproject_bhg_swadesh-1	bhg	what	ro-	ro-	
rosettaproject_bhg_swadesh-1	bhg	what	rori	rori	
rosettaproject_bhg_swadesh-1	bhg	when	nanǯigo	nand͡ʒigo	
rosettaproject_bhg_swadesh-1	bhg	where	inda	inda	
rosettaproject_bhg_swadesh-1	bhg	where	indari	indari	
rosettaproject_bhg_swadesh-1	bhg	where	nonda	nonda	
rosettaproject_bhg_swadesh-1	bhg	white	ainya	ainya	
rosettaproject_bhg_swadesh-1	bhg	white	gaiɲa	gaiɲa	
rosettaproject_bhg_swadesh-1	bhg	who	aive	aive	
rosettaproject_bhg_swadesh-1	bhg	who	ave-	ave-	
rosettaproject_bhg_swadesh-1	bhg	who	rori	rori	
rosettaproject_bhg_swadesh-1	bhg	wide	aro	aro	
rosettaproject_bhg_swadesh-1	bhg	wife	aro	aro	
rosettaproject_bhg_swadesh-1	bhg	wind	bisi	bisi	
rosettaproject_bhg_swadesh-1	bhg	wing	wasi	wasi	
rosettaproject_bhg_swadesh-1	bhg	wing	wači	wat͡ʃi	
rosettaproject_bhg_swadesh-1	bhg	wipe	dogaiyari	dogaiyari	
rosettaproject_bhg_swadesh-1	bhg	wipe	gaigari	gaigari	
rosettaproject_bhg_swadesh-1	bhg	wipe	gaimbari	gaimbari	
rosettaproject_bhg_swadesh-1	bhg	with	-de	-de	
rosettaproject_bhg_swadesh-1	bhg	with	-mi	-mi	
rosettaproject_bhg_swadesh-1	bhg	woman	ai	ai	
rosettaproject_bhg_swadesh-1	bhg	woman	ari	ari	
rosettaproject_bhg_swadesh-1	bhg	woman	eutu	eutu	
rosettaproject_bhg_swadesh-1	bhg	woman	pamine	pamine	
rosettaproject_bhg_swadesh-1	bhg	wood	godo	godo	
rosettaproject_bhg_swadesh-1	bhg	wood	ikuta	ikuta	
rosettaproject_bhg_swadesh-1	bhg	wood	ituka	ituka	
rosettaproject_bhg_swadesh-1	bhg	wood	ni	ni	
rosettaproject_bhg_swadesh-1	bhg	wood	ni go	ni go	
rosettaproject_bhg_swadesh-1	bhg	wood	niao	niao	
rosettaproject_bhg_swadesh-1	bhg	wood	ukuta	ukuta	
rosettaproject_bhg_swadesh-1	bhg	wood	unguta	unguta	
rosettaproject_bhg_swadesh-1	bhg	worm	apoe	apoe	
rosettaproject_bhg_swadesh-1	bhg	worm	siworo	siworo	
rosettaproject_bhg_swadesh-1	bhg	yellow	awari	awari	
rosettaproject_bhg_swadesh-1	bhg	yellow	gounya	gounya	
rosettaproject_bhg_swadesh-1	bhg	yellow	iǯigari	id͡ʒigari	
rosettaproject_bhg_swadesh-1	bhg	yellow	oeta	oeta	
rosettaproject_bhg_swadesh-1	bhg	yes	a͂ʔa͂	a͂ʔa͂	
rosettaproject_bhg_swadesh-1	bhg	yes	ea	ea	
rosettaproject_bhg_swadesh-1	bhg	yesterday	matu	matu	
rosettaproject_bhg_swadesh-1	bhg	yesterday	sipe	sipe	
rosettaproject_bhg_swadesh-1	bhg	you	imomae	imomae	
rosettaproject_bhg_swadesh-1	bhg	you	imomane	imomane	
rosettaproject_bhg_swadesh-1	bhg	you	inggo	inggo	
