identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_cak_swadesh-1	cak	fish	car	car	
rosettaproject_cak_swadesh-1	cak	five	wo\o\	woʔoʔ	
rosettaproject_cak_swadesh-1	cak	fly (v.)	xic\an	ʃicʼan	
rosettaproject_cak_swadesh-1	cak	fog	sutz\	suʦʼ	
rosettaproject_cak_swadesh-1	cak	foot	akän	akən	
rosettaproject_cak_swadesh-1	cak	four	cahi\	cahiʔ	
rosettaproject_cak_swadesh-1	cak	fruit	ru wäch	ru wəʧ	
rosettaproject_cak_swadesh-1	cak	full	nohnäk	nohnək	
rosettaproject_cak_swadesh-1	cak	give	ya\	jaʔ	
rosettaproject_cak_swadesh-1	cak	good	utz	uʦ	
rosettaproject_cak_swadesh-1	cak	green	räx	rəʃ	
rosettaproject_cak_swadesh-1	cak	hair	sumal	sumal	
rosettaproject_cak_swadesh-1	cak	hand	k\a\	kʼaʔ	
rosettaproject_cak_swadesh-1	cak	head	wi\	wiʔ	
rosettaproject_cak_swadesh-1	cak	hear	ac\axah	acʼaʃah	
rosettaproject_cak_swadesh-1	cak	heart	anima\	animaʔ	
rosettaproject_cak_swadesh-1	cak	heavy	al	al	
rosettaproject_cak_swadesh-1	cak	here	wawe\	waweʔ	
rosettaproject_cak_swadesh-1	cak	hit	ch\ayon	ʧʼajon	
rosettaproject_cak_swadesh-1	cak	horn	rue\ wa\	rueʔ waʔ	
rosettaproject_cak_swadesh-1	cak	how?	achique	aʧike	
rosettaproject_cak_swadesh-1	cak	husband	rachijü	raʧix	
rosettaproject_cak_swadesh-1	cak	i	yin	jin	
rosettaproject_cak_swadesh-1	cak	kill	camisah	camisah	
rosettaproject_cak_swadesh-1	cak	knee	ch\ec	ʧʼec	
rosettaproject_cak_swadesh-1	cak	know	etam	etam	
rosettaproject_cak_swadesh-1	cak	lake	choy	ʧoj	
rosettaproject_cak_swadesh-1	cak	laugh	tze\en	ʦeʔen	
rosettaproject_cak_swadesh-1	cak	leaf	xak	ʃak	
rosettaproject_cak_swadesh-1	cak	left	ruxocon	ruʃocon	
rosettaproject_cak_swadesh-1	cak	lie	cotz\ol	coʦʼol	
rosettaproject_cak_swadesh-1	cak	liver	sase\	saseʔ	
rosettaproject_cak_swadesh-1	cak	long	nim	nim	
rosettaproject_cak_swadesh-1	cak	louse	hun	hun	
rosettaproject_cak_swadesh-1	cak	man	achin	aʧin	
rosettaproject_cak_swadesh-1	cak	meat	ti\	tiʔ	
rosettaproject_cak_swadesh-1	cak	moon	ic\	icʼ	
rosettaproject_cak_swadesh-1	cak	mountain	huyu\	hujuʔ	
rosettaproject_cak_swadesh-1	cak	mouth	chi\	ʧiʔ	
rosettaproject_cak_swadesh-1	cak	name	b\i\	ɓiʔ	
rosettaproject_cak_swadesh-1	cak	near	chunakah	ʧunakah	
rosettaproject_cak_swadesh-1	cak	neck	kul	kul	
rosettaproject_cak_swadesh-1	cak	new	c\ac\a	cʼacʼa	
rosettaproject_cak_swadesh-1	cak	night	chak\a\	ʧakʼaʔ	
rosettaproject_cak_swadesh-1	cak	nose	atza\n	aʦaʔn	
rosettaproject_cak_swadesh-1	cak	one	hun	hun	
rosettaproject_cak_swadesh-1	cak	other	hun chic	hun ʧic	
rosettaproject_cak_swadesh-1	cak	person	winak	winak	
rosettaproject_cak_swadesh-1	cak	pull	hec\on	hecʼon	
rosettaproject_cak_swadesh-1	cak	rain	hob\	hoɓ	
rosettaproject_cak_swadesh-1	cak	red	cyäk	cjək	
rosettaproject_cak_swadesh-1	cak	right	rihquik\a\	rihkikʼaʔ	
rosettaproject_cak_swadesh-1	cak	river	rakän ya\	rakən jaʔ	
rosettaproject_cak_swadesh-1	cak	road	b\ey	ɓej	
rosettaproject_cak_swadesh-1	cak	root	xe\	ʃeʔ	
rosettaproject_cak_swadesh-1	cak	rope	colo\	coloʔ	
rosettaproject_cak_swadesh-1	cak	rope	sakquiy	sakkij	
rosettaproject_cak_swadesh-1	cak	rotten	k\aynäk	kʼajnək	
rosettaproject_cak_swadesh-1	cak	round	seton	seton	
rosettaproject_cak_swadesh-1	cak	sand	sanayi\	sanajiʔ	
rosettaproject_cak_swadesh-1	cak	say	b\ih	ɓih	
rosettaproject_cak_swadesh-1	cak	see	tz\et	ʦʼet	
rosettaproject_cak_swadesh-1	cak	seed	iha\tz	ihaʔʦ	
rosettaproject_cak_swadesh-1	cak	sing	b\ixan	ɓiʃan	
rosettaproject_cak_swadesh-1	cak	sit	tz\uyul	ʦʼujul	
rosettaproject_cak_swadesh-1	cak	skin	tz\umal	ʦʼumal	
rosettaproject_cak_swadesh-1	cak	sleep	war	war	
rosettaproject_cak_swadesh-1	cak	smell	ch\uti\n	ʧʼutiʔn	
rosettaproject_cak_swadesh-1	cak	smoke	sub\	suɓ	
rosettaproject_cak_swadesh-1	cak	stab	tek\un	tekʼun	
rosettaproject_cak_swadesh-1	cak	stand	pa\el	paʔel	
rosettaproject_cak_swadesh-1	cak	star	ch\umil	ʧʼumil	
rosettaproject_cak_swadesh-1	cak	stone	ab\äh	aɓəh	
rosettaproject_cak_swadesh-1	cak	stone	ca\	caʔ	
rosettaproject_cak_swadesh-1	cak	suck	-		
rosettaproject_cak_swadesh-1	cak	sun	k\ih	kʼih	
rosettaproject_cak_swadesh-1	cak	swell	sipoh	sipoh	
rosettaproject_cak_swadesh-1	cak	swim	muxan	muʃan	
rosettaproject_cak_swadesh-1	cak	tail	hey	hej	
rosettaproject_cak_swadesh-1	cak	that	la... la\	la laʔ	
rosettaproject_cak_swadesh-1	cak	there	quela\	kelaʔ	
rosettaproject_cak_swadesh-1	cak	thick	pim	pim	
rosettaproject_cak_swadesh-1	cak	thin	b\ak	ɓak	
rosettaproject_cak_swadesh-1	cak	this	re...re\	re reʔ	
rosettaproject_cak_swadesh-1	cak	thou	rat	rat	
rosettaproject_cak_swadesh-1	cak	tongue	ak\	akʼ	
rosettaproject_cak_swadesh-1	cak	tooth	ey	ej	
rosettaproject_cak_swadesh-1	cak	tooth	wey	wej	
rosettaproject_cak_swadesh-1	cak	tree	che\	ʧeʔ	
rosettaproject_cak_swadesh-1	cak	two	ca\i\	caʔiʔ	
rosettaproject_cak_swadesh-1	cak	walk	b\iyin	ɓijin	
rosettaproject_cak_swadesh-1	cak	warm	mek\en	mekʼen	
rosettaproject_cak_swadesh-1	cak	wash	ch\äh	ʧʼəh	
rosettaproject_cak_swadesh-1	cak	water	ya\	jaʔ	
rosettaproject_cak_swadesh-1	cak	we	roj	rox	
rosettaproject_cak_swadesh-1	cak	wet	chäkäl	ʧəkəl	
rosettaproject_cak_swadesh-1	cak	what	achique	aʧike	
rosettaproject_cak_swadesh-1	cak	when?	hampä	hampə	
rosettaproject_cak_swadesh-1	cak	where?	acuchi\	acuʧiʔ	
rosettaproject_cak_swadesh-1	cak	white	säk	sək	
rosettaproject_cak_swadesh-1	cak	who	achique	aʧike	
rosettaproject_cak_swadesh-1	cak	wife	rixhayil	riʃhajil	
rosettaproject_cak_swadesh-1	cak	woman	ahic\	ahicʼ	
rosettaproject_cak_swadesh-1	cak	woman	ixok	iʃok	
rosettaproject_cak_swadesh-1	cak	ye	rix	riʃ	
rosettaproject_cak_swadesh-1	cak	year	huna\	hunaʔ	
rosettaproject_cak_swadesh-1	cak	yellow	k\än	kʼən	
rosettaproject_jac_swadesh-1	jac	all	sunil	sunil	
rosettaproject_jac_swadesh-1	jac	ashes	taŋ	ta	
rosettaproject_jac_swadesh-1	jac	bark	tz\umal	ʦʼumal	
rosettaproject_jac_swadesh-1	jac	big	nim	nim	
rosettaproject_jac_swadesh-1	jac	bird	ch\ic	ʧʼic	
rosettaproject_jac_swadesh-1	jac	bite	chichiwa	ʧiʧiwa	
rosettaproject_jac_swadesh-1	jac	black	q\uej	qʼuex	
rosettaproject_jac_swadesh-1	jac	blood	chiquil	ʧikil	
rosettaproject_jac_swadesh-1	jac	blow	xu	ʃu	
rosettaproject_jac_swadesh-1	jac	bone	b\aj	ɓax	
rosettaproject_jac_swadesh-1	jac	breast	im	im	
rosettaproject_jac_swadesh-1	jac	burn	tz\ay	ʦʼaj	
rosettaproject_jac_swadesh-1	jac	child	nich\an unin	niʧʼan unin	
rosettaproject_jac_swadesh-1	jac	cloud	moyan	mojan	
rosettaproject_jac_swadesh-1	jac	cold	chew	ʧew	
rosettaproject_jac_swadesh-1	jac	come	ul	ul	
rosettaproject_jac_swadesh-1	jac	cut	tzo	ʦo	
rosettaproject_jac_swadesh-1	jac	day	tz\ayic	ʦʼajic	
rosettaproject_jac_swadesh-1	jac	die	cam	cam	
rosettaproject_jac_swadesh-1	jac	dig	pulil	pulil	
rosettaproject_jac_swadesh-1	jac	dog	mech tx\i\	meʧ ʧʼiʔ	
rosettaproject_jac_swadesh-1	jac	drink	uk	uk	
rosettaproject_jac_swadesh-1	jac	dry	taj	tax	
rosettaproject_jac_swadesh-1	jac	dust	pu·j	puːx	
rosettaproject_jac_swadesh-1	jac	ear	txiquin	ʧikin	
rosettaproject_jac_swadesh-1	jac	earth	tx\otx\	ʧʼoʧʼ	
rosettaproject_jac_swadesh-1	jac	eat	wa\	waʔ	
rosettaproject_jac_swadesh-1	jac	egg	hos	hos	
rosettaproject_jac_swadesh-1	jac	eye	b\ak sat	ɓak sat	
rosettaproject_jac_swadesh-1	jac	fall	pul	pul	
rosettaproject_jac_swadesh-1	jac	far	nahata	nahata	
rosettaproject_jac_swadesh-1	jac	fat (n.)	manteca	manteca	
rosettaproject_jac_swadesh-1	jac	fear	chixiw naj	ʧiʃiw nax	
rosettaproject_jac_swadesh-1	jac	feather	xil	ʃil	
rosettaproject_jac_swadesh-1	jac	fingernail	yiskaje	jiskaxe	
rosettaproject_jac_swadesh-1	jac	fire	k\a\	kʼaʔ	
rosettaproject_jac_swadesh-1	jac	fish	cay	caj	
rosettaproject_jac_swadesh-1	jac	five	ho	ho	
rosettaproject_jac_swadesh-1	jac	fly (v.)	pur	pur	
rosettaproject_jac_swadesh-1	jac	fog	moyan	mojan	
rosettaproject_jac_swadesh-1	jac	foot	oj	ox	
rosettaproject_jac_swadesh-1	jac	four	caŋ	ca	
rosettaproject_jac_swadesh-1	jac	fruit	lob\al	loɓal	
rosettaproject_jac_swadesh-1	jac	full	nohnaj	nohnax	
rosettaproject_jac_swadesh-1	jac	give	ak	ak	
rosettaproject_jac_swadesh-1	jac	good	c\ul	cʼul	
rosettaproject_jac_swadesh-1	jac	green	yax	jaʃ	
rosettaproject_jac_swadesh-1	jac	hair	xil	ʃil	
rosettaproject_jac_swadesh-1	jac	hand	k\ab\	kʼaɓ	
rosettaproject_jac_swadesh-1	jac	head	wi\	wiʔ	
rosettaproject_jac_swadesh-1	jac	hear	wab\e	waɓe	
rosettaproject_jac_swadesh-1	jac	heart	anma	anma	
rosettaproject_jac_swadesh-1	jac	heavy	al	al	
rosettaproject_jac_swadesh-1	jac	here	b\ey ti\	ɓej tiʔ	
rosettaproject_jac_swadesh-1	jac	hit	tiŋ	ti	
rosettaproject_jac_swadesh-1	jac	horn	yuc\a	jucʼa	
rosettaproject_jac_swadesh-1	jac	how?	tzet	ʦet	
rosettaproject_jac_swadesh-1	jac	husband	yichamil ix	jiʧamil iʃ	
rosettaproject_jac_swadesh-1	jac	i	haninan	haninan	
rosettaproject_jac_swadesh-1	jac	kill	b\itza	ɓiʦa	
rosettaproject_jac_swadesh-1	jac	knee	witx\i\	wiʧʼiʔ	
rosettaproject_jac_swadesh-1	jac	know	wohtajoj	wohtaxox	
rosettaproject_jac_swadesh-1	jac	lake	niman ha\	niman haʔ	
rosettaproject_jac_swadesh-1	jac	laugh	chitzetb\i naj	ʧiʦetɓi nax	
rosettaproject_jac_swadesh-1	jac	leaf	xaj	ʃax	
rosettaproject_jac_swadesh-1	jac	left	mec	mec	
rosettaproject_jac_swadesh-1	jac	lie	hil	hil	
rosettaproject_jac_swadesh-1	jac	liver	sasip	sasip	
rosettaproject_jac_swadesh-1	jac	long	nahata	nahata	
rosettaproject_jac_swadesh-1	jac	louse	uc\	ucʼ	
rosettaproject_jac_swadesh-1	jac	man	naj	nax	
rosettaproject_jac_swadesh-1	jac	meat	chib\e	ʧiɓe	
rosettaproject_jac_swadesh-1	jac	moon	ix ahaw	iʃ ahaw	
rosettaproject_jac_swadesh-1	jac	mountain	witz	wiʦ	
rosettaproject_jac_swadesh-1	jac	mouth	ti\	tiʔ	
rosettaproject_jac_swadesh-1	jac	name	b\i	ɓi	
rosettaproject_jac_swadesh-1	jac	near	cawil	cawil	
rosettaproject_jac_swadesh-1	jac	neck	nuk	nuk	
rosettaproject_jac_swadesh-1	jac	new	ac\	acʼ	
rosettaproject_jac_swadesh-1	jac	night	ak\b\alil	akʼɓalil	
rosettaproject_jac_swadesh-1	jac	nose	txam	ʧam	
rosettaproject_jac_swadesh-1	jac	one	hun	hun	
rosettaproject_jac_swadesh-1	jac	other	hunxa	hunʃa	
rosettaproject_jac_swadesh-1	jac	person	b\e	ɓe	
rosettaproject_jac_swadesh-1	jac	pull	ŋic\	icʼ	
rosettaproject_jac_swadesh-1	jac	rain	ŋap	ap	
rosettaproject_jac_swadesh-1	jac	red	caj	cax	
rosettaproject_jac_swadesh-1	jac	right	watx\	waʧʼ	
rosettaproject_jac_swadesh-1	jac	river	niman ha\	niman haʔ	
rosettaproject_jac_swadesh-1	jac	road	b\e	ɓe	
rosettaproject_jac_swadesh-1	jac	root	xe\	ʃeʔ	
rosettaproject_jac_swadesh-1	jac	rope	tx\aŋ lasu	ʧʼa lasu	
rosettaproject_jac_swadesh-1	jac	rope	ux\aŋ	uʃʼa	
rosettaproject_jac_swadesh-1	jac	rotten	k\anaj xa	kʼanax ʃa	
rosettaproject_jac_swadesh-1	jac	round	pet	pet	
rosettaproject_jac_swadesh-1	jac	sand	arena	arena	
rosettaproject_jac_swadesh-1	jac	say	al	al	
rosettaproject_jac_swadesh-1	jac	see	il	il	
rosettaproject_jac_swadesh-1	jac	seed	iŋat	i at	
rosettaproject_jac_swadesh-1	jac	sing	b\itni	ɓitni	
rosettaproject_jac_swadesh-1	jac	sit	pis	pis	
rosettaproject_jac_swadesh-1	jac	skin	tz\umal	ʦʼumal	
rosettaproject_jac_swadesh-1	jac	sleep	way	waj	
rosettaproject_jac_swadesh-1	jac	smell	niẍtej	ni tex	
rosettaproject_jac_swadesh-1	jac	smoke	ŋup	up	
rosettaproject_jac_swadesh-1	jac	stab	tok	tok	
rosettaproject_jac_swadesh-1	jac	stand	liŋ	li	
rosettaproject_jac_swadesh-1	jac	star	tx\umel	ʧʼumel	
rosettaproject_jac_swadesh-1	jac	stone	ch\en	ʧʼen	
rosettaproject_jac_swadesh-1	jac	stone	cya\	cjaʔ	
rosettaproject_jac_swadesh-1	jac	suck	tz\ub\aŋ	ʦʼuɓa	
rosettaproject_jac_swadesh-1	jac	sun	tz\ayic	ʦʼajic	
rosettaproject_jac_swadesh-1	jac	swell	chimali	ʧimali	
rosettaproject_jac_swadesh-1	jac	swim	in maknihan ha\	in maknihan haʔ	
rosettaproject_jac_swadesh-1	jac	tail	ŋe	e	
rosettaproject_jac_swadesh-1	jac	that	tu\	tuʔ	
rosettaproject_jac_swadesh-1	jac	there	b\ey tu\	ɓej tuʔ	
rosettaproject_jac_swadesh-1	jac	thick	pim	pim	
rosettaproject_jac_swadesh-1	jac	thin	xa·äj	ʃaːəx	
rosettaproject_jac_swadesh-1	jac	this	ti\	tiʔ	
rosettaproject_jac_swadesh-1	jac	thou	hach	haʧ	
rosettaproject_jac_swadesh-1	jac	tongue	ak	ak	
rosettaproject_jac_swadesh-1	jac	tooth	e	e	
rosettaproject_jac_swadesh-1	jac	tooth	tx\ab\al	ʧʼaɓal	
rosettaproject_jac_swadesh-1	jac	tree	k\eptaj	kʼeptax	
rosettaproject_jac_swadesh-1	jac	two	cap	cap	
rosettaproject_jac_swadesh-1	jac	walk	b\el	ɓel	
rosettaproject_jac_swadesh-1	jac	warm	k\aẍ	kʼa	
rosettaproject_jac_swadesh-1	jac	wash	tx\ah	ʧʼah	
rosettaproject_jac_swadesh-1	jac	water	ha\	haʔ	
rosettaproject_jac_swadesh-1	jac	we	haŋoŋaŋ	ha o a	
rosettaproject_jac_swadesh-1	jac	wet	chac\	ʧacʼ	
rosettaproject_jac_swadesh-1	jac	what	tzet	ʦet	
rosettaproject_jac_swadesh-1	jac	when?	b\akin	ɓakin	
rosettaproject_jac_swadesh-1	jac	where?	b\au	ɓau	
rosettaproject_jac_swadesh-1	jac	white	saj	sax	
rosettaproject_jac_swadesh-1	jac	who	mac	mac	
rosettaproject_jac_swadesh-1	jac	wife	yixal naj	jiʃal nax	
rosettaproject_jac_swadesh-1	jac	woman	ix	iʃ	
rosettaproject_jac_swadesh-1	jac	woman	k\opo	kʼopo	
rosettaproject_jac_swadesh-1	jac	ye	heẍ	he	
rosettaproject_jac_swadesh-1	jac	year	hab\il	haɓil	
rosettaproject_jac_swadesh-1	jac	yellow	k\an	kʼan	
rosettaproject_kek_swadesh-1	kek	all	chijunil	ʧixunil	
rosettaproject_kek_swadesh-1	kek	ashes	cha	ʧa	
rosettaproject_kek_swadesh-1	kek	bark	rix	riʃ	
rosettaproject_kek_swadesh-1	kek	big	nim	nim	
rosettaproject_kek_swadesh-1	kek	bird	tz\ic	ʦʼic	
rosettaproject_kek_swadesh-1	kek	bite	ti\	tiʔ	
rosettaproject_kek_swadesh-1	kek	black	k\ek	kʼek	
rosettaproject_kek_swadesh-1	kek	blood	quiq\uel	kiqʼuel	
rosettaproject_kek_swadesh-1	kek	blow	rapunquil	rapunkil	
rosettaproject_kek_swadesh-1	kek	bone	b\ak	ɓak	
rosettaproject_kek_swadesh-1	kek	breast	wach a k\ox	waʧ a kʼoʃ	
rosettaproject_kek_swadesh-1	kek	burn	humuc	humuc	
rosettaproject_kek_swadesh-1	kek	child	al	al	
rosettaproject_kek_swadesh-1	kek	cloud	chok	ʧok	
rosettaproject_kek_swadesh-1	kek	cold	k\ojyi·n	kʼoxjiːn	
rosettaproject_kek_swadesh-1	kek	come	cha·lk	ʧaːlk	
rosettaproject_kek_swadesh-1	kek	cut	yoc\oc	jocʼoc	
rosettaproject_kek_swadesh-1	kek	day	cutan	cutan	
rosettaproject_kek_swadesh-1	kek	die	cam	cam	
rosettaproject_kek_swadesh-1	kek	dig	b\e·coc	ɓeːcoc	
rosettaproject_kek_swadesh-1	kek	dog	tx\i\	ʧʼiʔ	
rosettaproject_kek_swadesh-1	kek	drink	uc\a	ucʼa	
rosettaproject_kek_swadesh-1	kek	dry	tzaj	ʦax	
rosettaproject_kek_swadesh-1	kek	dust	-		
rosettaproject_kek_swadesh-1	kek	ear	xic	ʃic	
rosettaproject_kek_swadesh-1	kek	earth	ch\och\	ʧʼoʧʼ	
rosettaproject_kek_swadesh-1	kek	eat	wa\ac	waʔac	
rosettaproject_kek_swadesh-1	kek	egg	mol	mol	
rosettaproject_kek_swadesh-1	kek	eye	nak\ a·wu	nakʼ aːwu	
rosettaproject_kek_swadesh-1	kek	fall	-		
rosettaproject_kek_swadesh-1	kek	far	najt	naxt	
rosettaproject_kek_swadesh-1	kek	fat (n.)	mante·c	manteːc	
rosettaproject_kek_swadesh-1	kek	fear	naxuwac	naʃuwac	
rosettaproject_kek_swadesh-1	kek	feather	xic\	ʃicʼ	
rosettaproject_kek_swadesh-1	kek	fingernail	xi\ij	ʃiʔix	
rosettaproject_kek_swadesh-1	kek	fire	xam	ʃam	
rosettaproject_kek_swadesh-1	kek	fish	car	car	
rosettaproject_kek_swadesh-1	kek	five	o·b\	oːɓ	
rosettaproject_kek_swadesh-1	kek	fly (v.)	rupupic	rupupic	
rosettaproject_kek_swadesh-1	kek	fog	xchu\que	ʃʧuʔke	
rosettaproject_kek_swadesh-1	kek	foot	kok	kok	
rosettaproject_kek_swadesh-1	kek	four	ca·hib\	caːhiɓ	
rosettaproject_kek_swadesh-1	kek	fruit	ru qui\il k\e·n	ru kiʔil kʼeːn	
rosettaproject_kek_swadesh-1	kek	full	nujenak	nuxenak	
rosettaproject_kek_swadesh-1	kek	give	tinq\ue	tinqʼue	
rosettaproject_kek_swadesh-1	kek	good	cha·b\ileb\	ʧaːɓileɓ	
rosettaproject_kek_swadesh-1	kek	green	raxi	raʃi	
rosettaproject_kek_swadesh-1	kek	hair	cuismal	cuismal	
rosettaproject_kek_swadesh-1	kek	hand	wuk\	wukʼ	
rosettaproject_kek_swadesh-1	kek	head	jolom	xolom	
rosettaproject_kek_swadesh-1	kek	hear	wab\	waɓ	
rosettaproject_kek_swadesh-1	kek	heart	ch\o·l	ʧʼoːl	
rosettaproject_kek_swadesh-1	kek	heavy	a·l	aːl	
rosettaproject_kek_swadesh-1	kek	here	arin	arin	
rosettaproject_kek_swadesh-1	kek	hit	toch\oc	toʧʼoc	
rosettaproject_kek_swadesh-1	kek	horn	xucub\	ʃucuɓ	
rosettaproject_kek_swadesh-1	kek	how?	ani	ani	
rosettaproject_kek_swadesh-1	kek	husband	b\e·lom	ɓeːlom	
rosettaproject_kek_swadesh-1	kek	i	in	in	
rosettaproject_kek_swadesh-1	kek	kill	camsi	camsi	
rosettaproject_kek_swadesh-1	kek	knee	b\e·n wak	ɓeːn wak	
rosettaproject_kek_swadesh-1	kek	know	canau	canau	
rosettaproject_kek_swadesh-1	kek	lake	palau	palau	
rosettaproject_kek_swadesh-1	kek	laugh	se\ec	seʔec	
rosettaproject_kek_swadesh-1	kek	leaf	xak	ʃak	
rosettaproject_kek_swadesh-1	kek	left	tz\e	ʦʼe	
rosettaproject_kek_swadesh-1	kek	lie	yocyo	jocjo	
rosettaproject_kek_swadesh-1	kek	liver	ch\och\	ʧʼoʧʼ	
rosettaproject_kek_swadesh-1	kek	long	najt rok	naxt rok	
rosettaproject_kek_swadesh-1	kek	louse	uc\	ucʼ	
rosettaproject_kek_swadesh-1	kek	man	wi·nk	wiːnk	
rosettaproject_kek_swadesh-1	kek	meat	tib\el	tiɓel	
rosettaproject_kek_swadesh-1	kek	moon	po	po	
rosettaproject_kek_swadesh-1	kek	mountain	tzu·l	ʦuːl	
rosettaproject_kek_swadesh-1	kek	mouth	re	re	
rosettaproject_kek_swadesh-1	kek	name	c\ab\a\	cʼaɓaʔ	
rosettaproject_kek_swadesh-1	kek	near	nach\	naʧʼ	
rosettaproject_kek_swadesh-1	kek	neck	cux	cuʃ	
rosettaproject_kek_swadesh-1	kek	new	ac\	acʼ	
rosettaproject_kek_swadesh-1	kek	night	chi k\ek	ʧi kʼek	
rosettaproject_kek_swadesh-1	kek	nose	wu\uj	wuʔux	
rosettaproject_kek_swadesh-1	kek	one	jun	xun	
rosettaproject_kek_swadesh-1	kek	other	jun chic	xun ʧic	
rosettaproject_kek_swadesh-1	kek	person	cristia·n	cristiaːn	
rosettaproject_kek_swadesh-1	kek	pull	quelo·nc	keloːnc	
rosettaproject_kek_swadesh-1	kek	rain	hab\	haɓ	
rosettaproject_kek_swadesh-1	kek	red	cakeb\	cakeɓ	
rosettaproject_kek_swadesh-1	kek	right	nim	nim	
rosettaproject_kek_swadesh-1	kek	river	nimha\	nimhaʔ	
rosettaproject_kek_swadesh-1	kek	road	ch\ina b\e	ʧʼina ɓe	
rosettaproject_kek_swadesh-1	kek	root	xe\	ʃeʔ	
rosettaproject_kek_swadesh-1	kek	rope	c\am	cʼam	
rosettaproject_kek_swadesh-1	kek	rotten	k\aynak	kʼajnak	
rosettaproject_kek_swadesh-1	kek	round	sursu	sursu	
rosettaproject_kek_swadesh-1	kek	sand	samahib\	samahiɓ	
rosettaproject_kek_swadesh-1	kek	say	yehoc	jehoc	
rosettaproject_kek_swadesh-1	kek	see	il	il	
rosettaproject_kek_swadesh-1	kek	seed	iyaj	ijax	
rosettaproject_kek_swadesh-1	kek	sing	b\icha·nc	ɓiʧaːnc	
rosettaproject_kek_swadesh-1	kek	sit	c\ojc\o	cʼoxcʼo	
rosettaproject_kek_swadesh-1	kek	skin	tz\umal	ʦʼumal	
rosettaproject_kek_swadesh-1	kek	sleep	war	war	
rosettaproject_kek_swadesh-1	kek	smell	coc\o	cocʼo	
rosettaproject_kek_swadesh-1	kek	smoke	sib\	siɓ	
rosettaproject_kek_swadesh-1	kek	stab	hopoc	hopoc	
rosettaproject_kek_swadesh-1	kek	stand	xakxo	ʃakʃo	
rosettaproject_kek_swadesh-1	kek	star	chahim	ʧahim	
rosettaproject_kek_swadesh-1	kek	stone	ca\	caʔ	
rosettaproject_kek_swadesh-1	kek	stone	pec	pec	
rosettaproject_kek_swadesh-1	kek	suck	tz\ub\uc	ʦʼuɓuc	
rosettaproject_kek_swadesh-1	kek	sun	sak\e	sakʼe	
rosettaproject_kek_swadesh-1	kek	swell	sipoc	sipoc	
rosettaproject_kek_swadesh-1	kek	swim	numxic	numʃic	
rosettaproject_kek_swadesh-1	kek	tail	ye	je	
rosettaproject_kek_swadesh-1	kek	that	a\an	aʔan	
rosettaproject_kek_swadesh-1	kek	there	aran	aran	
rosettaproject_kek_swadesh-1	kek	thick	pim	pim	
rosettaproject_kek_swadesh-1	kek	thin	pi\ pam	piʔ pam	
rosettaproject_kek_swadesh-1	kek	this	a\in	aʔin	
rosettaproject_kek_swadesh-1	kek	thou	at	at	
rosettaproject_kek_swadesh-1	kek	tongue	ru\uj wak\	ruʔux wakʼ	
rosettaproject_kek_swadesh-1	kek	tooth	ca\	caʔ	
rosettaproject_kek_swadesh-1	kek	tooth	ruch ke	ruʧ ke	
rosettaproject_kek_swadesh-1	kek	tree	che\	ʧeʔ	
rosettaproject_kek_swadesh-1	kek	two	ca\ib\	caʔiɓ	
rosettaproject_kek_swadesh-1	kek	walk	b\e·c	ɓeːc	
rosettaproject_kek_swadesh-1	kek	warm	tikwal	tikwal	
rosettaproject_kek_swadesh-1	kek	wash	ch\aj	ʧʼax	
rosettaproject_kek_swadesh-1	kek	wash	puch\	puʧʼ	
rosettaproject_kek_swadesh-1	kek	water	ha\	haʔ	
rosettaproject_kek_swadesh-1	kek	we	o	o	
rosettaproject_kek_swadesh-1	kek	wet	ťakťak	ak ak	
rosettaproject_kek_swadesh-1	kek	what	c\a\ru	cʼaʔru	
rosettaproject_kek_swadesh-1	kek	when?	jo\k\e	xoʔkʼe	
rosettaproject_kek_swadesh-1	kek	where?	b\ar	ɓar	
rosettaproject_kek_swadesh-1	kek	white	sak	sak	
rosettaproject_kek_swadesh-1	kek	who	ani	ani	
rosettaproject_kek_swadesh-1	kek	wife	ixakil	iʃakil	
rosettaproject_kek_swadesh-1	kek	woman	ixk	iʃk	
rosettaproject_kek_swadesh-1	kek	woman	mo·s	moːs	
rosettaproject_kek_swadesh-1	kek	ye	la.ex	la eʃ	
rosettaproject_kek_swadesh-1	kek	year	chihab\	ʧihaɓ	
rosettaproject_kek_swadesh-1	kek	yellow	k\an	kʼan	
rosettaproject_mam_swadesh-1	mam	all	cycyaki·l	cjcjakiːl	
rosettaproject_mam_swadesh-1	mam	ashes	tza\j	ʦaʔx	
rosettaproject_mam_swadesh-1	mam	bark	co·mal	coːmal	
rosettaproject_mam_swadesh-1	mam	big	ma\	maʔ	
rosettaproject_mam_swadesh-1	mam	bird	ch\it	ʧʼit	
rosettaproject_mam_swadesh-1	mam	bite	tx\ya·n	ʧʼjaːn	
rosettaproject_mam_swadesh-1	mam	black	k\ak ti\j	kʼak tiʔx	
rosettaproject_mam_swadesh-1	mam	blood	chc\e	ʧcʼe	
rosettaproject_mam_swadesh-1	mam	blow	ẍu·pin	uːpin	
rosettaproject_mam_swadesh-1	mam	bone	b\a·k	ɓaːk	
rosettaproject_mam_swadesh-1	mam	breast	ke \i·mj	ke ʔiːmx	
rosettaproject_mam_swadesh-1	mam	burn	c\ant	cʼant	
